,Business_name,Street_address,Categories,Cost,Rating,Review Count,Web_address,Rental_address
4550,Twin Suns Deli,"244 Himrod StBushwick, NY 11237","[Breakfast, &, Brunch,, Sandwiches,, Delis]",$$,4.0 star rating,183 reviews,https://www.yelp.com/biz/twin-suns-deli-bushwick,"416 Knickerbocker Avenue, Brooklyn, NY 11237"
4551,Tony’s Pizzeria & Restaurant,"443 Knickerbocker AveBrooklyn, NY 11237","[Pizza,, Italian]",$,3.0 star rating,60 reviews,https://www.yelp.com/biz/tonys-pizzeria-and-restaurant-brooklyn-3,"416 Knickerbocker Avenue, Brooklyn, NY 11237"
4552,IC Brooklyn Cafe,"251 Wilson AveBushwick, NY 11237","[Coffee, &, Tea,, Bagels,, Juice, Bars, &, Smoothies]",$,4.5 star rating,93 reviews,https://www.yelp.com/biz/ic-brooklyn-cafe-bushwick,"416 Knickerbocker Avenue, Brooklyn, NY 11237"
4553,La Isla,"1439 Myrtle AveBrooklyn, NY 11237","[Latin, American,, Puerto, Rican]",$$,4.5 star rating,404 reviews,https://www.yelp.com/biz/la-isla-brooklyn,"416 Knickerbocker Avenue, Brooklyn, NY 11237"
4554,Dweebs,"1434 Dekalb AveBrooklyn, NY 11237","[Bars,, Coffee, &, Tea]",$,4.5 star rating,1658 reviews,https://www.yelp.com/biz/dweebs-brooklyn,"416 Knickerbocker Avenue, Brooklyn, NY 11237"
4555,Taqueria Santa Fe,"214 Stanhope StBrooklyn, NY 11237",[Mexican],$,4.5 star rating,229 reviews,https://www.yelp.com/biz/taqueria-santa-fe-brooklyn,"416 Knickerbocker Avenue, Brooklyn, NY 11237"
4556,Eyebrow Threading Galaxy,"412 Knickerbocker AveBrooklyn, NY 11237","[Threading, Services]",$,4.5 star rating,189 reviews,https://www.yelp.com/biz/eyebrow-threading-galaxy-brooklyn,"416 Knickerbocker Avenue, Brooklyn, NY 11237"
4557,Chimu Express,"180 Irving AveBrooklyn, NY 11237","[Latin, American]",$$,5.0 star rating,125 reviews,https://www.yelp.com/biz/chimu-express-brooklyn,"416 Knickerbocker Avenue, Brooklyn, NY 11237"
4558,Sapore Di Italia,"245 Harman StBrooklyn, NY 11237",[Italian],$,4.5 star rating,32 reviews,https://www.yelp.com/biz/sapore-di-italia-brooklyn-2,"416 Knickerbocker Avenue, Brooklyn, NY 11237"
4559,Tony’s Pizza,"336 Knickerbocker AveBrooklyn, NY 11237",[Pizza],$$,4.0 star rating,119 reviews,https://www.yelp.com/biz/tonys-pizza-brooklyn-5,"416 Knickerbocker Avenue, Brooklyn, NY 11237"
4560,Xixa,"241 S 4th StBrooklyn, NY 11211","[Mexican,, Tapas/Small, Plates]",$$,4.0 star rating,87 reviews,https://www.yelp.com/biz/xixa-brooklyn,"237 S4th Street, Brooklyn, NY 11211"
4561,Traif,"229 S 4th StBrooklyn, NY 11211","[American, (New),, Tapas/Small, Plates]",$,5.0 star rating,98 reviews,https://www.yelp.com/biz/traif-brooklyn,"237 S4th Street, Brooklyn, NY 11211"
4562,Post Office,"188 Havemeyer StBrooklyn, NY 11211","[Bars,, American, (Traditional)]",$$,4.5 star rating,137 reviews,https://www.yelp.com/biz/post-office-brooklyn-6,"237 S4th Street, Brooklyn, NY 11211"
4563,Mahal Kita,"184 Havemeyer StBrooklyn, NY 11211",[Indian],$,4.0 star rating,50 reviews,https://www.yelp.com/biz/mahal-kita-brooklyn,"237 S4th Street, Brooklyn, NY 11211"
4564,L’industrie Pizzeria,"254 S 2nd StWilliamsburg, NY 11211",[Pizza],$$,2.5 star rating,28 reviews,https://www.yelp.com/biz/l-industrie-pizzeria-williamsburg,"237 S4th Street, Brooklyn, NY 11211"
4565,Northerly,"181 Havemeyer StBrooklyn, NY 11211","[Coffee, &, Tea,, Breakfast, &, Brunch,, Sandwiches]",$,3.5 star rating,19 reviews,https://www.yelp.com/biz/northerly-brooklyn,"237 S4th Street, Brooklyn, NY 11211"
4566,Kabob Shack,"182 Havemeyer StBrooklyn, NY 11211","[Afghan,, Middle, Eastern,, Mediterranean]",$$,4.0 star rating,22 reviews,https://www.yelp.com/biz/kabob-shack-brooklyn,"237 S4th Street, Brooklyn, NY 11211"
4567,Semilla,"160 Havemeyer StWilliamsburg, NY 11211","[American, (Traditional)]",$,4.0 star rating,75 reviews,https://www.yelp.com/biz/semilla-williamsburg-2,"237 S4th Street, Brooklyn, NY 11211"
4568,Kichin,"297 BroadwayBrooklyn, NY 11211",[Korean],$,3.5 star rating,21 reviews,https://www.yelp.com/biz/kichin-brooklyn,"237 S4th Street, Brooklyn, NY 11211"
4569,Duff’s Brooklyn,"168 Marcy AveBrooklyn, NY 11211","[Dive, Bars]",$$,4.0 star rating,23 reviews,https://www.yelp.com/biz/duffs-brooklyn-brooklyn,"237 S4th Street, Brooklyn, NY 11211"
4570,Doowop Griddle,"3105 Ave HBrooklyn, NY 11210","[Desserts,, Breakfast, &, Brunch,, Sandwiches]",$,4.0 star rating,51 reviews,https://www.yelp.com/biz/doowop-griddle-brooklyn,"1650 Flatbush Avenue, Brooklyn, NY 11210"
4571,Dynasty Chinese Restaurant,"1669 Flatbush AveBrooklyn, NY 11210",[Chinese],$$,4.0 star rating,13 reviews,https://www.yelp.com/biz/dynasty-chinese-restaurant-brooklyn,"1650 Flatbush Avenue, Brooklyn, NY 11210"
4572,Good Hope,"1675 Flatbush AveBrooklyn, NY 11210",[Caribbean],$$,3.5 star rating,25 reviews,https://www.yelp.com/biz/good-hope-brooklyn,"1650 Flatbush Avenue, Brooklyn, NY 11210"
4573,The Loft On H Restaurant And Lounge,"3407 Ave HBrooklyn, NY 11210",[Caribbean],$$,4.0 star rating,2169 reviews,https://www.yelp.com/biz/the-loft-on-h-restaurant-and-lounge-brooklyn,"1650 Flatbush Avenue, Brooklyn, NY 11210"
4574,Fishermans Cove,"2137 Nostrand AveBrooklyn, NY 11210",[Caribbean],$$,4.5 star rating,52 reviews,https://www.yelp.com/biz/fishermans-cove-brooklyn-4,"1650 Flatbush Avenue, Brooklyn, NY 11210"
4575,Napoli Pizza,"2270 Nostrand AveBrooklyn, NY 11210",[Pizza],$$,4.0 star rating,3755 reviews,https://www.yelp.com/biz/napoli-pizza-brooklyn,"1650 Flatbush Avenue, Brooklyn, NY 11210"
4576,Didi Chinese Restaurant,"2318 Nostrand AveBrooklyn, NY 11210",[Chinese],$$,4.0 star rating,87 reviews,https://www.yelp.com/biz/didi-chinese-restaurant-brooklyn,"1650 Flatbush Avenue, Brooklyn, NY 11210"
4577,Island Burger,"2093 Nostrand AveEast Flatbush, NY 11210","[American, (New),, Burgers]",$,4.0 star rating,403 reviews,https://www.yelp.com/biz/island-burger-east-flatbush,"1650 Flatbush Avenue, Brooklyn, NY 11210"
4578,Zaiqa Halal Food,"Campus Rd & Hillel PlBrooklyn, NY 11210",[Halal],$,4.0 star rating,256 reviews,https://www.yelp.com/biz/zaiqa-halal-food-brooklyn,"1650 Flatbush Avenue, Brooklyn, NY 11210"
4579,Kreyol Flavor,"1738 Flatbush AveBrooklyn, NY 11210",[Haitian],$,4.0 star rating,90 reviews,https://www.yelp.com/biz/kreyol-flavor-brooklyn-2,"1650 Flatbush Avenue, Brooklyn, NY 11210"
4580,Pies-n-Thighs,"166 S 4th StBrooklyn, NY 11211","[Southern,, Barbeque,, Breakfast, &, Brunch]",$$$$,4.5 star rating,476 reviews,https://www.yelp.com/biz/pies-n-thighs-brooklyn,"808 Driggs Avenue, Brooklyn, NY 11211"
4581,Pokito,"155 S 4th StBrooklyn, NY 11211","[Bars,, Asian, Fusion,, American, (New)]",$$$,4.0 star rating,556 reviews,https://www.yelp.com/biz/pokito-brooklyn-2,"808 Driggs Avenue, Brooklyn, NY 11211"
4582,Peter Luger,"178 BroadwayBrooklyn, NY 11211","[Steakhouses,, Desserts,, Seafood]",$,4.0 star rating,277 reviews,https://www.yelp.com/biz/peter-luger-brooklyn-2,"808 Driggs Avenue, Brooklyn, NY 11211"
4583,Summers Juice & Coffee,"155 S 4th StBrooklyn, NY 11211","[Coffee, &, Tea,, Juice, Bars, &, Smoothies,, Sandwiches]",$$,4.5 star rating,320 reviews,https://www.yelp.com/biz/summers-juice-and-coffee-brooklyn-2,"808 Driggs Avenue, Brooklyn, NY 11211"
4584,Delaney BBQ,"359 Bedford AveBrooklyn, NY 11211","[American, (Traditional),, Barbeque]",$$$,4.5 star rating,275 reviews,https://www.yelp.com/biz/delaney-bbq-brooklyn,"808 Driggs Avenue, Brooklyn, NY 11211"
4585,Bistro Petit,"170 S 3rd StBrooklyn, NY 11211","[American, (New),, French,, Korean]",$$,4.5 star rating,26 reviews,https://www.yelp.com/biz/bistro-petit-brooklyn,"808 Driggs Avenue, Brooklyn, NY 11211"
4586,OTB,"141 BroadwayBrooklyn, NY 11211","[American, (New),, Bars]",$$,4.0 star rating,309 reviews,https://www.yelp.com/biz/otb-brooklyn,"808 Driggs Avenue, Brooklyn, NY 11211"
4587,BeeHive Oven Biscuit Cafe,"182 S 2nd StBrooklyn, NY 11211","[Southern,, Cajun/Creole,, Breakfast, &, Brunch]",$$,4.0 star rating,10 reviews,https://www.yelp.com/biz/beehive-oven-biscuit-cafe-brooklyn,"808 Driggs Avenue, Brooklyn, NY 11211"
4588,Rabbithole Restaurant,"352 Bedford AveBrooklyn, NY 11211","[American, (New),, Breakfast, &, Brunch]",$,4.5 star rating,90 reviews,https://www.yelp.com/biz/rabbithole-restaurant-brooklyn,"808 Driggs Avenue, Brooklyn, NY 11211"
4589,PT Restaurant,"331 Bedford AveBrooklyn, NY 11211",[Italian],$,4.5 star rating,40 reviews,https://www.yelp.com/biz/pt-restaurant-brooklyn,"808 Driggs Avenue, Brooklyn, NY 11211"
4590,Kitchen 79,"37-70 79th StJackson Heights, NY 11372",[Thai],$,4.0 star rating,11 reviews,https://www.yelp.com/biz/kitchen-79-jackson-heights,"78 14 Roosevelt Avenue, Jackson Heights, NY 11372"
4591,Areperia Arepa Lady,"77-02A Roosevelt AveJackson Heights, NY 11373",[Colombian],$,4.0 star rating,66 reviews,https://www.yelp.com/biz/areperia-arepa-lady-jackson-heights,"78 14 Roosevelt Avenue, Jackson Heights, NY 11372"
4592,Coatzingo Restaurant,"79-11 Roosevelt AveJackson Heights, NY 11372",[Mexican],$,4.0 star rating,140 reviews,https://www.yelp.com/biz/coatzingo-restaurant-jackson-heights,"78 14 Roosevelt Avenue, Jackson Heights, NY 11372"
4593,Taqueria Coatzingo,"7605 Roosevelt AveJackson Heights, NY 11372",[Mexican],$$,4.0 star rating,48 reviews,https://www.yelp.com/biz/taqueria-coatzingo-jackson-heights,"78 14 Roosevelt Avenue, Jackson Heights, NY 11372"
4594,J&C Delicias,"37-61 79th StJackson Heights, NY 11372",[Colombian],$$,4.0 star rating,183 reviews,https://www.yelp.com/biz/j-and-c-delicias-jackson-heights,"78 14 Roosevelt Avenue, Jackson Heights, NY 11372"
4595,Lali Guras,"3763 76th StJackson Heights, NY 11372",[Himalayan/Nepalese],$$,4.0 star rating,42 reviews,https://www.yelp.com/biz/lali-guras-jackson-heights,"78 14 Roosevelt Avenue, Jackson Heights, NY 11372"
4596,Jose Fish Market,"81-04 Roosevelt AveJackson Heights, NY 11373","[Seafood,, Seafood, Markets]",$$,4.0 star rating,160 reviews,https://www.yelp.com/biz/jose-fish-market-jackson-heights,"78 14 Roosevelt Avenue, Jackson Heights, NY 11372"
4597,Los Chuzos Y Algo Mas,"79-01 Roosevelt AveJackson Heights, NY 11372",[Colombian],$$,4.0 star rating,33 reviews,https://www.yelp.com/biz/los-chuzos-y-algo-mas-jackson-heights,"78 14 Roosevelt Avenue, Jackson Heights, NY 11372"
4598,Aroma Brazil Restaurant,"75-13 Roosevelt AveJackson Heights, NY 11372","[Brazilian,, Buffets]",$,4.5 star rating,22 reviews,https://www.yelp.com/biz/aroma-brazil-restaurant-jackson-heights,"78 14 Roosevelt Avenue, Jackson Heights, NY 11372"
4599,Pollos A La Brasa Mario,"8101 Roosevelt AveJackson Heights, NY 11372",[Colombian],$$,2.5 star rating,88 reviews,https://www.yelp.com/biz/pollos-a-la-brasa-mario-jackson-heights,"78 14 Roosevelt Avenue, Jackson Heights, NY 11372"
4600,Cholulita Bella Deli,"888 BroadwayBrooklyn, NY 11206",[Mexican],$,3.5 star rating,93 reviews,https://www.yelp.com/biz/cholulita-bella-deli-brooklyn,"861 Broadway, Brooklyn, NY 11206"
4601,Skytown,"921 BroadwayBrooklyn, NY 11206","[American, (New),, Bars,, Cafes]",$$,4.0 star rating,9 reviews,https://www.yelp.com/biz/skytown-brooklyn,"861 Broadway, Brooklyn, NY 11206"
4602,Taqueria La Placita Puebla,"830 BroadwayBrooklyn, NY 11206",[Mexican],$$,4.5 star rating,75 reviews,https://www.yelp.com/biz/taqueria-la-placita-puebla-brooklyn,"861 Broadway, Brooklyn, NY 11206"
4603,Little Mo,"1158 Myrtle AveBrooklyn, NY 11221","[Sandwiches,, Asian, Fusion,, Vietnamese]",$,4.5 star rating,50 reviews,https://www.yelp.com/biz/little-mo-brooklyn,"861 Broadway, Brooklyn, NY 11206"
4604,Silent Barn,"603 Bushwick AveBrooklyn, NY 11206","[Music, Venues,, Art, Galleries,, Cafes]",$$,4.5 star rating,78 reviews,https://www.yelp.com/biz/silent-barn-brooklyn,"861 Broadway, Brooklyn, NY 11206"
4605,Mama Bella’s,"457 Bushwick AveBrooklyn, NY 11206","[Italian,, Spanish,, Seafood]",$$,4.0 star rating,237 reviews,https://www.yelp.com/biz/mama-bellas-brooklyn,"861 Broadway, Brooklyn, NY 11206"
4606,Stay Fresh Grill & Deli,"889 BroadwayBrooklyn, NY 11206","[Salad,, Delis,, Juice, Bars, &, Smoothies]",$$,5.0 star rating,48 reviews,https://www.yelp.com/biz/stay-fresh-grill-and-deli-brooklyn,"861 Broadway, Brooklyn, NY 11206"
4607,La Lupe,"9 Jefferson StBrooklyn, NY 11206",[Mexican],$$,5.0 star rating,17 reviews,https://www.yelp.com/biz/la-lupe-brooklyn,"861 Broadway, Brooklyn, NY 11206"
4608,Divine,"896 BroadwayBrooklyn, NY 11206",[Pubs],$,4.0 star rating,128 reviews,https://www.yelp.com/biz/divine-brooklyn-2,"861 Broadway, Brooklyn, NY 11206"
4609,Express Yourself Barista Bar,"82 Central AveBrooklyn, NY 11206","[Coffee, &, Tea,, Internet, Cafes]",$$,4.0 star rating,204 reviews,https://www.yelp.com/biz/express-yourself-barista-bar-brooklyn,"861 Broadway, Brooklyn, NY 11206"
4610,7 Tacos Mexican Cuisine,"101 Sherman AveNew York, NY 10034",[Mexican],$$,4.5 star rating,235 reviews,https://www.yelp.com/biz/7-tacos-mexican-cuisine-new-york,"153 Dyckman Street, New York, NY 10040"
4611,Pizza Palace,"121 Dyckman StNew York, NY 10034",[Pizza],$,4.0 star rating,115 reviews,https://www.yelp.com/biz/pizza-palace-new-york,"153 Dyckman Street, New York, NY 10040"
4612,Cachapas y Mas,"107B Dyckman StNew York, NY 10040","[Venezuelan,, Sandwiches]",$,5.0 star rating,34 reviews,https://www.yelp.com/biz/cachapas-y-mas-new-york,"153 Dyckman Street, New York, NY 10040"
4613,Broadyke Meat Market,"4767 BroadwayNew York, NY 10034","[Meat, Shops,, Delis,, Sandwiches]",$,3.5 star rating,14 reviews,https://www.yelp.com/biz/broadyke-meat-market-new-york,"153 Dyckman Street, New York, NY 10040"
4614,PMG Real Estate,,"[Real, Estate, Agents]",$$,5.0 star rating,1 review,https://www.yelp.com/biz/pmg-real-estate-manhattan,"153 Dyckman Street, New York, NY 10040"
4615,809 Sangria Bar & Grill,"112 Dyckman StNew York, NY 10040","[Latin, American,, Spanish,, Bars]",$$,5.0 star rating,6 reviews,https://www.yelp.com/biz/809-sangria-bar-and-grill-new-york,"153 Dyckman Street, New York, NY 10040"
4616,Tryon Public House,"4740 BroadwayNew York, NY 10040","[American, (Traditional),, Gastropubs,, Bars]",$$,3.5 star rating,16 reviews,https://www.yelp.com/biz/tryon-public-house-new-york,"153 Dyckman Street, New York, NY 10040"
4617,Beans and Vines,"4842 BroadwayNew York, NY 10034","[Salad,, Sandwiches,, Tapas, Bars]",$$$,3.5 star rating,12 reviews,https://www.yelp.com/biz/beans-and-vines-new-york,"153 Dyckman Street, New York, NY 10040"
4618,Corcho Wine Room,"231 Dykman StNew York, NY 10034","[Wine, Bars,, Tapas, Bars]",$$,4.5 star rating,7 reviews,https://www.yelp.com/biz/corcho-wine-room-new-york,"153 Dyckman Street, New York, NY 10040"
4619,Bocaditos Bistro,"4863 BroadwayNew York, NY 10034","[Breakfast, &, Brunch,, Tapas/Small, Plates]",$$$,2.5 star rating,14 reviews,https://www.yelp.com/biz/bocaditos-bistro-new-york,"153 Dyckman Street, New York, NY 10040"
4620,Jimbo’s Hamburger Palace,"1025 E  163rd StNew York, NY 10459",[Burgers],$$$,5.0 star rating,2 reviews,https://www.yelp.com/biz/jimbos-hamburger-palace-new-york-9,"1009 E 163rd Street, Bronx, NY 10459"
4621,Georgina Restaurant,"1003 East 163rd StBronx, NY 10459","[Latin, American]",$$,5.0 star rating,1 review,https://www.yelp.com/biz/georgina-restaurant-bronx,"1009 E 163rd Street, Bronx, NY 10459"
4622,The Point Cafe and Bascom Catering,"940 Garrison AveNew York, NY 10474",[Cafes],$,3.5 star rating,2 reviews,https://www.yelp.com/biz/the-point-cafe-and-bascom-catering-new-york,"1009 E 163rd Street, Bronx, NY 10459"
4623,El Valle Restaurant,"1000 Westchester AveNew York, NY 10459","[American, (New)]",$$,4.5 star rating,130 reviews,https://www.yelp.com/biz/el-valle-restaurant-new-york-3,"1009 E 163rd Street, Bronx, NY 10459"
4624,Mario’s Pizza II,"1011 Westchester AveBronx, NY 10459",[Pizza],$,4.0 star rating,131 reviews,https://www.yelp.com/biz/marios-pizza-ii-bronx,"1009 E 163rd Street, Bronx, NY 10459"
4625,Kennedy Fried Chicken,"941 Intervale AveBronx, NY 10459","[Chicken, Wings,, Fast, Food,, Pizza]",$$,4.5 star rating,21 reviews,https://www.yelp.com/biz/kennedy-fried-chicken-bronx-14,"1009 E 163rd Street, Bronx, NY 10459"
4626,Margheritas Pizza,"945 E 163rd StBronx, NY 10459",[Pizza],$$,4.0 star rating,184 reviews,https://www.yelp.com/biz/margheritas-pizza-bronx,"1009 E 163rd Street, Bronx, NY 10459"
4627,Tax Refund King,"962 Southern BlvdBronx, NY 10459","[Tax, Services]",$$,4.0 star rating,1414 reviews,https://www.yelp.com/biz/tax-refund-king-bronx,"1009 E 163rd Street, Bronx, NY 10459"
4628,Corner Gourmet Deli,"918 Hunts Point AveBronx, NY 10474","[Delis,, Sandwiches]",$$,4.5 star rating,15 reviews,https://www.yelp.com/biz/corner-gourmet-deli-bronx,"1009 E 163rd Street, Bronx, NY 10459"
4629,Sethi Sangeeta DDS PC,"1022 E 163rd StBronx, NY 10459","[General, Dentistry]",$$,4.5 star rating,75 reviews,https://www.yelp.com/biz/sethi-sangeeta-dds-pc-bronx,"1009 E 163rd Street, Bronx, NY 10459"
4630,Kobrick Coffee,"24 9th AveNew York, NY 10014","[Cocktail, Bars,, Coffee, &, Tea]",$,3.5 star rating,477 reviews,https://www.yelp.com/biz/kobrick-coffee-new-york,"13 Gansevoort Street, New York, NY 10014"
4631,High Street On Hudson,"637 Hudson StNew York, NY 10014","[American, (New),, Bakeries,, Breakfast, &, Brunch]",$,4.0 star rating,289 reviews,https://www.yelp.com/biz/high-street-on-hudson-new-york,"13 Gansevoort Street, New York, NY 10014"
4632,Günter Seeger NY,"641 HudsonNew York, NY 10014","[American, (New)]",$,5.0 star rating,32 reviews,https://www.yelp.com/biz/g%C3%BCnter-seeger-ny-new-york,"13 Gansevoort Street, New York, NY 10014"
4633,Pizzetteria Brunetti,"626 Hudson StNew York, NY 10014",[Pizza],$$,4.5 star rating,153 reviews,https://www.yelp.com/biz/pizzetteria-brunetti-new-york,"13 Gansevoort Street, New York, NY 10014"
4634,Scarpetta,"355 W 14th StNew York, NY 10014",[Italian],$$,4.0 star rating,28 reviews,https://www.yelp.com/biz/scarpetta-new-york,"13 Gansevoort Street, New York, NY 10014"
4635,Yelp Elite Event: sweetgreen,"32 Gansevoort StNew York, NY 10014","[Yelp, Events]",$$,4.5 star rating,5 reviews,https://www.yelp.com/biz/yelp-elite-event-sweetgreen-new-york,"13 Gansevoort Street, New York, NY 10014"
4636,Rebel Coffee,"19 8th AvenueNew York, NY 10014","[Coffee, &, Tea]",$$$,4.0 star rating,9 reviews,https://www.yelp.com/biz/rebel-coffee-new-york,"13 Gansevoort Street, New York, NY 10014"
4637,Bill’s Bar & Burger,"22 9th AveNew York, NY 10014","[Burgers,, American, (New),, Bars]",$$,3.0 star rating,81 reviews,https://www.yelp.com/biz/bills-bar-and-burger-new-york,"13 Gansevoort Street, New York, NY 10014"
4638,Barrio 47,"47 8th AveNew York, NY 10014","[Spanish,, Cocktail, Bars,, Mexican]",$$$$,4.5 star rating,15 reviews,https://www.yelp.com/biz/barrio-47-new-york,"13 Gansevoort Street, New York, NY 10014"
4639,Mission Ceviche,"353 W 14th StNew York, NY 10014","[Food, Stands,, Peruvian]",$$$$,5.0 star rating,23 reviews,https://www.yelp.com/biz/mission-ceviche-new-york,"13 Gansevoort Street, New York, NY 10014"
4640,Abyssinia Ethiopian Restaurant,"268 W 135th StNew York, NY 10030",[Ethiopian],$$,5.0 star rating,79 reviews,https://www.yelp.com/biz/abyssinia-ethiopian-restaurant-new-york,"2480 Frederick Douglass Boulevard, New York, NY 10027"
4641,American Legion Post 398,"248 W 132nd StNew York, NY 10027","[Jazz, &, Blues,, Dive, Bars]",$,4.0 star rating,180 reviews,https://www.yelp.com/biz/american-legion-post-398-new-york,"2480 Frederick Douglass Boulevard, New York, NY 10027"
4642,Ma Dukes,"2492 Frederick Douglass BlvdNew York, NY 10030","[Soul, Food]",$,4.0 star rating,169 reviews,https://www.yelp.com/biz/ma-dukes-new-york,"2480 Frederick Douglass Boulevard, New York, NY 10027"
4643,Chez Jacob,"2479 Frederick Douglas BlvdNew York, NY 10027",[Senegalese],$$$,4.5 star rating,1231 reviews,https://www.yelp.com/biz/chez-jacob-new-york,"2480 Frederick Douglass Boulevard, New York, NY 10027"
4644,Lighthouse Fish Market & Restaurant,"2451 Fredrick Douglas Blvd.New York, NY 10027","[Chicken, Wings,, Seafood,, Soul, Food]",$$,4.0 star rating,168 reviews,https://www.yelp.com/biz/lighthouse-fish-market-and-restaurant-new-york-6,"2480 Frederick Douglass Boulevard, New York, NY 10027"
4645,Acts III Bagels,"236 W 135 StNew York, NY 10030","[Coffee, &, Tea,, Bagels]",$,4.0 star rating,1134 reviews,https://www.yelp.com/biz/acts-iii-bagels-new-york,"2480 Frederick Douglass Boulevard, New York, NY 10027"
4646,Barbara’s Flowers,"2522 Frederick Douglass BlvdNew York, NY 10030",[Florists],$,4.0 star rating,1113 reviews,https://www.yelp.com/biz/barbaras-flowers-new-york,"2480 Frederick Douglass Boulevard, New York, NY 10027"
4647,Felicia Michelle Hair,"2272 Adam Clayton Powell Jr BlvdNew York, NY 10037","[Hair, Extensions,, Hair, Stylists,, Blow, Dry/Out, Services]",$$,3.5 star rating,119 reviews,https://www.yelp.com/biz/felicia-michelle-hair-new-york,"2480 Frederick Douglass Boulevard, New York, NY 10027"
4648,Shrine,"2271 Adam Clayton Powell BlvdNew York, NY 10030","[Bars,, Music, Venues]",$$,4.0 star rating,123 reviews,https://www.yelp.com/biz/shrine-new-york,"2480 Frederick Douglass Boulevard, New York, NY 10027"
4649,Yatenga French Bistro & Bar,"2269 Adam Clayton Powell Jr BlvdNew York, NY 10030","[French,, Wine, Bars,, Beer, Bar]",$$,4.0 star rating,193 reviews,https://www.yelp.com/biz/yatenga-french-bistro-and-bar-new-york,"2480 Frederick Douglass Boulevard, New York, NY 10027"
4650,L’Artusi,"228 W 10th StNew York, NY 10014",[Italian],$$,4.0 star rating,1064 reviews,https://www.yelp.com/biz/l-artusi-new-york,"118 Christopher Street, New York, NY 10014"
4651,Pho Sure,"120 Christopher StNew York, NY 10014","[Vietnamese,, Asian, Fusion]",$$$,4.0 star rating,689 reviews,https://www.yelp.com/biz/pho-sure-new-york-2,"118 Christopher Street, New York, NY 10014"
4652,Employees Only,"510 Hudson StNew York, NY 10014","[American, (New),, Lounges]",$$$,4.5 star rating,778 reviews,https://www.yelp.com/biz/employees-only-new-york,"118 Christopher Street, New York, NY 10014"
4653,The Little Owl,"90 Bedford StNew York, NY 10014","[Desserts,, Wine, Bars,, Mediterranean]",$$$,4.0 star rating,11 reviews,https://www.yelp.com/biz/the-little-owl-new-york,"118 Christopher Street, New York, NY 10014"
4654,Karahi Indian Cuisine,"118 Christopher StNew York, NY 10014",[Indian],$$,5.0 star rating,58 reviews,https://www.yelp.com/biz/karahi-indian-cuisine-new-york-2,"118 Christopher Street, New York, NY 10014"
4655,Sanpanino,"494 Hudson StNew York, NY 10014",[Sandwiches],$$,4.0 star rating,391 reviews,https://www.yelp.com/biz/sanpanino-new-york,"118 Christopher Street, New York, NY 10014"
4656,I Sodi,"105 Christopher StNew York, NY 10014",[Tuscan],$$$,4.0 star rating,228 reviews,https://www.yelp.com/biz/i-sodi-new-york,"118 Christopher Street, New York, NY 10014"
4657,Buvette,"42 Grove StNew York, NY 10014","[French,, Italian,, Breakfast, &, Brunch]",$,5.0 star rating,22 reviews,https://www.yelp.com/biz/buvette-new-york,"118 Christopher Street, New York, NY 10014"
4658,Havana Alma De Cuba,"94 Christopher StNew York, NY 10014","[Latin, American,, Cuban]",$,4.0 star rating,65 reviews,https://www.yelp.com/biz/havana-alma-de-cuba-new-york,"118 Christopher Street, New York, NY 10014"
4659,Sushi Nakazawa,"23 Commerce StNew York, NY 10014","[Japanese,, Sushi, Bars,, Bars]",$$,4.0 star rating,15 reviews,https://www.yelp.com/biz/sushi-nakazawa-new-york,"118 Christopher Street, New York, NY 10014"
4660,Unlimited Furniture Group,"129 48th StBrooklyn, NY 11232","[Furniture, Stores,, Interior, Design]",$$,4.5 star rating,62 reviews,https://www.yelp.com/biz/unlimited-furniture-group-brooklyn,"135 47th Street, Brooklyn, NY 11232"
4661,King of Kings,"4704 3rd AveBrooklyn, NY 11220",[Barbers],$,4.0 star rating,43 reviews,https://www.yelp.com/biz/king-of-kings-brooklyn,"135 47th Street, Brooklyn, NY 11232"
4662,Tacos El Bronco,"4324 4th AveBrooklyn, NY 11220","[Mexican,, Seafood,, Cocktail, Bars]",$,4.5 star rating,47 reviews,https://www.yelp.com/biz/tacos-el-bronco-brooklyn-2,"135 47th Street, Brooklyn, NY 11232"
4663,Cafe Zona Sur,"4314 4th AveBrooklyn, NY 11232","[American, (New)]",$,4.0 star rating,472 reviews,https://www.yelp.com/biz/cafe-zona-sur-brooklyn,"135 47th Street, Brooklyn, NY 11232"
4664,NY Mobile Self Storage,"210 42nd StBrooklyn, NY 11232","[Self, Storage]",$$,4.0 star rating,73 reviews,https://www.yelp.com/biz/ny-mobile-self-storage-brooklyn-2,"135 47th Street, Brooklyn, NY 11232"
4665,Cafe Lore,"4601 4th AveBrooklyn, NY 11220","[Cafes,, Italian]",$,3.5 star rating,574 reviews,https://www.yelp.com/biz/cafe-lore-brooklyn,"135 47th Street, Brooklyn, NY 11232"
4666,Bush Terminal Park,"2 43rd StSunset Park, NY 11232",[Parks],$$,4.5 star rating,368 reviews,https://www.yelp.com/biz/bush-terminal-park-sunset-park,"135 47th Street, Brooklyn, NY 11232"
4667,Ikea Delivery and Moving Service,,"[Movers,, Couriers, &, Delivery, Services,, Furniture, Assembly]",$$,4.0 star rating,29 reviews,https://www.yelp.com/biz/ikea-delivery-and-moving-service-brooklyn-2,"135 47th Street, Brooklyn, NY 11232"
