|amt_pledged|blurb|category|new_category|currency|goal|location|num_backers|num_backers_tier|pledge_tier|title|url|exchange_rate|pledged_USD|goal_USD|percent_received|goal_level|goal_level_num|pledge_level|pledge_level_num|creator|creator_names|country|start|end|days|tier_amt_lower_50|tier_amt_51_250|tier_amt_251_500|tier_amt_501_750|tier_amt_751_1000|tier_amt_1001_more|min_tier_amount|max_tier_amount|avg_tier_amount|median_tier_amount|avg_num_backers_tier|median_num_backers_tier|num_backers_bin|tier_backer_ratio|num_tiers|num_tiers_with_backers|project_updated|unique_words_ratio
2709|312187.0|dokiwatch the firstever smartwatch for kids to feature video calling its an allinone wearable phone gps locator fitness tracker and more|Wearables|Wearables|usd|20000.0|Hong Kong, Hong Kong|1538|[60, 14, 100, 249, 90, 137, 220, 117, 50, 419, 43, 23, 0, 2]|[1.0, 10.0, 99.0, 129.0, 149.0, 149.0, 149.0, 149.0, 149.0, 249.0, 498.0, 798.0, 4000.0, 8000.0]|dokiwatch the worlds most advanced smartwatch for kids|/projects/dokiwatch/dokiwatch-the-worlds-most-advanced-smartwatch-for|1.0|312187.0|20000.0|1560.935|high|2|low|0|dokiwatch|Doki Technologies|Hong Kong|2016-01-04|2016-02-05|32|2|8|1|0|1|2|1.0|8000.0|1037.79|149.0|108.86|75.0|0|[3.937007874015748, 0.9186351706036745, 6.561679790026247, 16.338582677165352, 5.905511811023622, 8.989501312335959, 14.435695538057743, 7.677165354330709, 3.2808398950131235, 27.49343832020997, 2.8215223097112863, 1.5091863517060367, 0.0, 0.13123359580052493]|14|13|0|1.0
2710|158455.0|the mule light v2  the most innovative flashlight features new hybrid mode spotlight task light black light and two power options|Technology|Technology|usd|150000.0|Las Vegas, NV|1537|[21, 6, 20, 10, 1168, 52, 185, 47, 11]|[1.0, 5.0, 20.0, 60.0, 65.0, 75.0, 135.0, 250.0, 550.0]|mule light v2  the only flashlight you will ever need|/projects/theorb/mule-light-v2-the-only-flashlight-you-will-ever-ne|1.0|158455.0|150000.0|105.636666667|dreaming|3|high|2|theorb|UV Paqlite|USA|2016-03-15|2016-04-17|33|3|5|0|1|0|0|1.0|550.0|129.0|65.0|168.89|21.0|0|[1.381578947368421, 0.39473684210526316, 1.3157894736842104, 0.6578947368421052, 76.84210526315789, 3.421052631578948, 12.171052631578947, 3.0921052631578947, 0.7236842105263158]|9|9|0|0.863636363636
2711|84644.0|a cinematic puzzle platformer about being a kid and caring for a little brother in a chilling 1950s dystopia|Video Games|Video Games|usd|80000.0|Istanbul, Turkey|1537|[139, 804, 55, 155, 72, 34, 33, 61, 45, 25, 12, 14, 2]|[5.0, 15.0, 20.0, 25.0, 35.0, 50.0, 75.0, 100.0, 150.0, 300.0, 500.0, 1000.0, 5000.0]|monochroma|/projects/445804219/monochroma|1.0|84644.0|80000.0|105.805|dreaming|3|medium|1|445804219|Nowhere Studios|Turkey|2013-07-10|2013-08-24|45|6|3|2|0|1|2|5.0|5000.0|559.62|75.0|111.62|45.0|0|[9.57960027567195, 55.41006202618883, 3.790489317711923, 10.682288077188145, 4.962095106822881, 2.3432115782219163, 2.2742935906271535, 4.203997243280496, 3.1013094417643003, 1.722949689869056, 0.8270158511371467, 0.9648518263266712, 0.13783597518952445]|13|13|0|0.842105263158
2712|100250.0|fun and unique candles with 5 different scents in your every daily life|Product Design|Product Design|usd|15000.0|San Francisco, CA|1537|[8, 40, 40, 213, 29, 29, 414, 10, 10, 10, 15, 10, 10, 166, 10, 39, 10, 146, 10, 10, 10, 119, 14, 10, 10, 10, 35, 10, 82]|[5.0, 23.0, 25.0, 28.0, 29.0, 33.0, 36.0, 42.0, 42.0, 42.0, 46.0, 46.0, 46.0, 48.0, 49.0, 49.0, 54.0, 58.0, 68.0, 76.0, 79.0, 80.0, 83.0, 96.0, 107.0, 108.0, 113.0, 120.0, 129.0]|the jacks unique crying candles  holders for your funness|/projects/thejacks/the-jacks-unique-crying-candles-and-holders-for-yo|1.0|100250.0|15000.0|668.333333333|medium|1|low|0|thejacks|The Jacks|USA|2015-08-24|2015-09-23|30|16|13|0|0|0|0|5.0|129.0|60.69|49.0|52.72|10.0|0|[0.5232177894048398, 2.6160889470241986, 2.6160889470241986, 13.93067364290386, 1.896664486592544, 1.896664486592544, 27.07652060170046, 0.6540222367560496, 0.6540222367560496, 0.6540222367560496, 0.9810333551340745, 0.6540222367560496, 0.6540222367560496, 10.856769130150425, 0.6540222367560496, 2.5506867233485937, 0.6540222367560496, 9.548724656638326, 0.6540222367560496, 0.6540222367560496, 0.6540222367560496, 7.782864617396991, 0.9156311314584695, 0.6540222367560496, 0.6540222367560496, 0.6540222367560496, 2.289077828646174, 0.6540222367560496, 5.362982341399607]|29|29|0|1.0
2713|130771.0|marbleocity teaches engineering and physics concepts through dynamic model kits made of wood in america|Product Design|Product Design|usd|14000.0|Boston, MA|1535|[4, 50, 148, 13, 50, 138, 241, 467, 10, 38, 303, 32, 8, 6]|[5.0, 25.0, 30.0, 30.0, 45.0, 50.0, 60.0, 75.0, 80.0, 100.0, 110.0, 125.0, 195.0, 320.0]|marbleocity marble machine kit  a stem maker experience|/projects/2103508677/marbleocity-marble-machine-kit-a-stem-maker-experi|1.0|130771.0|14000.0|934.078571429|medium|1|low|0|2103508677|Adam B. Hocherman|USA|2015-09-30|2015-10-30|30|6|7|1|0|0|0|5.0|320.0|89.29|67.5|107.71|44.0|0|[0.2652519893899204, 3.3156498673740056, 9.814323607427056, 0.8620689655172413, 3.3156498673740056, 9.151193633952255, 15.981432360742707, 30.968169761273213, 0.6631299734748011, 2.519893899204244, 20.092838196286472, 2.122015915119363, 0.5305039787798408, 0.3978779840848806]|14|14|0|1.0
2714|133369.0|lone shark games epic card game of exploration and skill set in monte cook games numenera universe|Tabletop Games|Tabletop Games|usd|50000.0|Seattle, WA|1534|[20, 670, 637, 22, 56, 38, 13, 4, 14, 1]|[50.0, 60.0, 75.0, 110.0, 125.0, 125.0, 150.0, 175.0, 300.0, 1250.0]|the ninth world a skillbuilding game for numenera|/projects/loneshark/the-ninth-world-a-skillbuilding-game-for-numenera|1.0|133369.0|50000.0|266.738|high|2|medium|1|loneshark|Lone Shark Games|USA|2015-12-15|2016-01-15|31|1|7|1|0|0|1|50.0|1250.0|242.0|125.0|147.5|21.0|0|[1.3559322033898304, 45.42372881355932, 43.186440677966104, 1.4915254237288136, 3.796610169491525, 2.5762711864406778, 0.8813559322033898, 0.2711864406779661, 0.9491525423728813, 0.06779661016949153]|10|10|0|0.941176470588
2715|312387.0|spacious and lightweight marlon touts only functional features one click compression oversized wheels  usb charging|Product Design|Product Design|usd|30000.0|New York, NY|1533|[58, 1042, 300, 116]|[1.0, 199.0, 215.0, 275.0]|marlon connected compression carryon|/projects/marlontravel/marlon-connected-compression-carry-on|1.0|312387.0|30000.0|1041.29|high|2|low|0|marlontravel|Marlon Travel|USA|2016-07-12|2016-08-26|45|1|2|1|0|0|0|1.0|275.0|172.5|207.0|379.0|208.0|0|[3.825857519788918, 68.73350923482849, 19.788918205804748, 7.651715039577836]|4|4|0|1.0
2716|67569.0|spine is a 2d skeletal animation tool designed specifically for game development bring your games to life quickly and easily|Video Games|Video Games|usd|12000.0|Seattle, WA|1533|[10, 1092, 71, 233, 4, 16, 62, 3, 6, 5, 2]|[15.0, 30.0, 45.0, 55.0, 85.0, 85.0, 115.0, 150.0, 150.0, 200.0, 3500.0]|spine|/projects/esotericsoftware/spine|1.0|67569.0|12000.0|563.075|medium|1|low|0|esotericsoftware|Esoteric Software|USA|2013-01-24|2013-02-23|30|3|7|0|0|0|1|15.0|3500.0|402.73|85.0|136.73|10.0|0|[0.6648936170212766, 72.6063829787234, 4.720744680851064, 15.492021276595743, 0.26595744680851063, 1.0638297872340425, 4.122340425531915, 0.19946808510638298, 0.39893617021276595, 0.3324468085106383, 0.13297872340425532]|11|11|0|1.0
2717|91388.0|gaymerx is the first gaming and tech convention with a focus on lgbtq  geek culture|Video Games|Video Games|usd|25000.0|San Francisco, CA|1531|[231, 303, 348, 62, 141, 44, 100, 25, 10, 50, 2, 37, 2, 18, 2, 10, 10, 6, 1, 1, 9, 10, 6, 0]|[1.0, 10.0, 30.0, 45.0, 50.0, 70.0, 95.0, 99.0, 110.0, 120.0, 170.0, 180.0, 199.0, 200.0, 249.0, 250.0, 250.0, 350.0, 350.0, 350.0, 500.0, 700.0, 1500.0, 6464.0]|gaymerx|/projects/gaymercon/gaymercon-everybody-games|1.0|91388.0|25000.0|365.552|high|2|low|0|gaymercon|GaymerX|USA|2012-08-01|2012-08-31|30|5|12|4|1|0|2|1.0|6464.0|514.25|189.5|59.5|10.0|0|[16.176470588235293, 21.218487394957982, 24.369747899159663, 4.341736694677871, 9.873949579831933, 3.081232492997199, 7.002801120448179, 1.7507002801120448, 0.700280112044818, 3.5014005602240896, 0.1400560224089636, 2.5910364145658265, 0.1400560224089636, 1.2605042016806722, 0.1400560224089636, 0.700280112044818, 0.700280112044818, 0.42016806722689076, 0.0700280112044818, 0.0700280112044818, 0.6302521008403361, 0.700280112044818, 0.42016806722689076, 0.0]|24|23|0|1.0
2718|93724.0|an investigative documentary from director brian knappenberger about the life of the internet pioneer and activist aaron swartz|Documentary|Documentary|usd|75000.0|Los Angeles, CA|1531|[113, 44, 680, 200, 151, 85, 11, 51, 37, 17, 15, 1, 4]|[5.0, 10.0, 15.0, 35.0, 40.0, 50.0, 50.0, 75.0, 100.0, 250.0, 500.0, 1500.0, 10000.0]|aaron swartz documentary  the internets own boy|/projects/26788492/aaron-swartz-documentary-the-internets-own-boy-0|1.0|93724.0|75000.0|124.965333333|dreaming|3|medium|1|26788492|Brian Knappenberger - Luminant Media|USA|2013-04-24|2013-05-24|30|7|3|1|0|0|2|5.0|10000.0|971.54|50.0|108.38|44.0|0|[8.01987224982257, 3.1227821149751596, 48.261178140525196, 14.194464158977999, 10.716820440028389, 6.0326472675656495, 0.7806955287437899, 3.61958836053939, 2.62597586941093, 1.20652945351313, 1.0645848119233499, 0.07097232079488999, 0.28388928317955997]|13|13|0|0.944444444444
2719|105684.0|revolver the story of a quiet cowboy a city showgirl danger romance a pawn shop revolver and the lost 2 lane roads of america|Narrative Film|Documentary|usd|99000.0|Brooklyn, NY|1531|[49, 120, 419, 31, 192, 73, 71, 13, 7, 22, 24, 5, 13, 18, 7, 37, 3, 1, 69, 1, 1, 7, 14, 1, 21, 1, 30, 1, 17, 13, 1, 15, 1, 23, 2, 5, 1, 1, 9, 0, 1, 1, 9, 1, 0, 2, 2, 0, 9, 2, 2, 0, 3, 1, 9, 0, 4, 3, 2, 1, 1, 3, 3, 1, 1, 1, 2, 3, 0, 0, 0, 0, 0, 0, 0]|[2.0, 5.0, 10.0, 19.0, 25.0, 25.0, 35.0, 39.0, 45.0, 45.0, 50.0, 50.0, 50.0, 50.0, 50.0, 55.0, 60.0, 65.0, 75.0, 75.0, 75.0, 75.0, 75.0, 99.0, 100.0, 100.0, 100.0, 100.0, 105.0, 119.0, 124.0, 124.0, 125.0, 125.0, 149.0, 149.0, 150.0, 179.0, 199.0, 199.0, 200.0, 222.0, 229.0, 245.0, 275.0, 299.0, 299.0, 299.0, 300.0, 325.0, 329.0, 350.0, 360.0, 400.0, 400.0, 499.0, 500.0, 500.0, 500.0, 599.0, 599.0, 600.0, 850.0, 899.0, 995.0, 1000.0, 1000.0, 1200.0, 1699.0, 1999.0, 3800.0, 4000.0, 7000.0, 10000.0, 10000.0]|revolver  a road trip romance in exile feature film|/projects/veronicavarlow/revolver-a-road-trip-romance-in-exile-feature-film|1.0|105684.0|99000.0|106.751515152|dreaming|3|high|2|veronicavarlow|Veronica Varlow|USA|2013-10-18|2013-11-15|28|15|29|15|3|5|10|2.0|10000.0|747.63|179.0|18.75|2.0|0|[3.4850640113798006, 8.534850640113797, 29.80085348506401, 2.204836415362731, 13.655761024182079, 5.19203413940256, 5.049786628733997, 0.9246088193456615, 0.4978662873399715, 1.5647226173541962, 1.7069701280227598, 0.35561877667140823, 0.9246088193456615, 1.2802275960170697, 0.4978662873399715, 2.631578947368421, 0.21337126600284498, 0.07112375533428165, 4.907539118065434, 0.07112375533428165, 0.07112375533428165, 0.4978662873399715, 0.995732574679943, 0.07112375533428165, 1.4935988620199145, 0.07112375533428165, 2.1337126600284493, 0.07112375533428165, 1.209103840682788, 0.9246088193456615, 0.07112375533428165, 1.0668563300142246, 0.07112375533428165, 1.6358463726884778, 0.1422475106685633, 0.35561877667140823, 0.07112375533428165, 0.07112375533428165, 0.6401137980085349, 0.0, 0.07112375533428165, 0.07112375533428165, 0.6401137980085349, 0.07112375533428165, 0.0, 0.1422475106685633, 0.1422475106685633, 0.0, 0.6401137980085349, 0.1422475106685633, 0.1422475106685633, 0.0, 0.21337126600284498, 0.07112375533428165, 0.6401137980085349, 0.0, 0.2844950213371266, 0.21337126600284498, 0.1422475106685633, 0.07112375533428165, 0.07112375533428165, 0.21337126600284498, 0.21337126600284498, 0.07112375533428165, 0.07112375533428165, 0.07112375533428165, 0.1422475106685633, 0.21337126600284498, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]|75|63|0|0.791666666667
2720|133767.0|thank you for joining the unicorn institute to help make 30 courses for the new ux design school—center centre|Design|Design|usd|21700.0|Chattanooga, TN|1530|[193, 331, 224, 35, 320, 89, 33, 45, 28, 10, 69, 22, 63, 21, 1, 10, 3, 0]|[1.0, 5.0, 35.0, 40.0, 50.0, 55.0, 55.0, 100.0, 105.0, 125.0, 150.0, 185.0, 250.0, 300.0, 500.0, 1500.0, 7500.0, 8000.0]|unicorn institute courses to shape the future of ux design|/projects/jmspool/unicorn-institute-courses-to-shape-the-future-of-u|1.0|133767.0|21700.0|616.437788018|high|2|low|0|jmspool|Jared Spool and Dr. Leslie Jensen-Inman|USA|2014-01-23|2014-02-22|30|5|8|2|0|0|3|1.0|8000.0|1053.11|115.0|83.17|34.0|0|[12.89245156980628, 22.110888443553776, 14.963259853039412, 2.338009352037408, 21.37608550434202, 5.945223780895124, 2.2044088176352705, 3.006012024048096, 1.8704074816299265, 0.6680026720106881, 4.609218436873747, 1.4696058784235138, 4.208416833667335, 1.402805611222445, 0.06680026720106881, 0.6680026720106881, 0.2004008016032064, 0.0]|18|17|0|0.894736842105
2721|46078.0|street art meets baroque in this luminous handpainted deck a juicy mix of risk and art bohemia is a limited edition original|Tabletop Games|Tabletop Games|usd|11000.0|Chicago, IL|1530|[2, 100, 100, 453, 323, 50, 150, 50, 49, 10, 56, 29, 10, 39, 45, 10, 3, 19, 20, 8, 1, 0]|[1.0, 7.0, 8.0, 9.0, 17.0, 21.0, 24.0, 27.0, 27.0, 42.0, 45.0, 48.0, 48.0, 48.0, 84.0, 85.0, 90.0, 95.0, 95.0, 110.0, 500.0, 500.0]|bohemia playing cards deck|/projects/1244376122/bohemia-playing-cards-deck|1.0|46078.0|11000.0|418.890909091|medium|1|low|0|1244376122|Uusi|USA|2012-10-01|2012-11-05|35|14|6|2|0|0|0|1.0|500.0|87.77|46.5|69.41|34.0|0|[0.13097576948264572, 6.548788474132286, 6.548788474132286, 29.66601178781925, 21.152586771447282, 3.274394237066143, 9.823182711198427, 3.274394237066143, 3.20890635232482, 0.6548788474132285, 3.6673215455140804, 1.899148657498363, 0.6548788474132285, 2.5540275049115913, 2.9469548133595285, 0.6548788474132285, 0.19646365422396855, 1.2442698100851344, 1.309757694826457, 0.5239030779305829, 0.06548788474132286, 0.0]|22|21|0|0.909090909091
2722|396659.0|the a4sfx is a project with the goal of creating the smallest case possible while still using highend standardized components|Hardware|Hardware|eur|125000.0|Flensburg, Germany|1530|[1000, 396, 45, 9, 55]|[256.0, 256.0, 511.0, 511.0, 511.0]|dan cases a4sfx  the worlds smallest gaming tower case|/projects/33753221/dan-cases-a4-sfx-the-worlds-smallest-gaming-tower|1.09|432358.31|136250.0|317.3272|dreaming|3|high|2|33753221|DAN Cases UG (haftungsbeschränkt)|Germany|2016-05-29|2016-06-28|30|0|0|2|3|0|0|256.0|556.99|445.81|556.99|301.0|55.0|0|[66.44518272425249, 26.312292358803983, 2.990033222591362, 0.5980066445182725, 3.6544850498338874]|5|5|0|0.9
2723|42923.0|a card game that starts cooperative but ends with one corrupt player a mythos monster and a desperate battle to save the world|Tabletop Games|Tabletop Games|usd|8000.0|Springfield, IL|1528|[10, 874, 99, 323, 42, 63, 40, 14, 28, 4, 8, 7, 0, 0]|[2.0, 20.0, 30.0, 35.0, 40.0, 45.0, 45.0, 50.0, 60.0, 90.0, 110.0, 150.0, 400.0, 500.0]|cthulhus vault|/projects/1649598142/cthulhus-vault|1.0|42923.0|8000.0|536.5375|medium|1|low|0|1649598142|Jolly Roger Games|USA|2014-04-15|2014-05-15|30|8|4|2|0|0|0|2.0|500.0|112.64|47.5|108.0|21.0|0|[0.6613756613756614, 57.804232804232804, 6.547619047619048, 21.362433862433864, 2.7777777777777777, 4.166666666666666, 2.6455026455026456, 0.9259259259259258, 1.8518518518518516, 0.26455026455026454, 0.5291005291005291, 0.4629629629629629, 0.0, 0.0]|14|12|0|0.913043478261
2724|37948.0|sleek lightweight build  unintrusive all pocket fitting key holder|Product Design|Product Design|usd|9500.0|San Francisco, CA|1528|[7, 500, 650, 16, 16, 325]|[2.0, 19.0, 19.0, 25.0, 25.0, 37.0]|a new way to carry keys  keydisk 2|/projects/2129772055/a-new-way-to-carry-keys-keydisk-2|1.0|37948.0|9500.0|399.452631579|medium|1|low|0|2129772055|KeyDisk Co.|USA|2014-10-06|2014-12-05|60|6|0|0|0|0|0|2.0|37.0|21.17|22.0|252.33|170.5|0|[0.4623513870541612, 33.02509907529723, 42.932628797886395, 1.0568031704095113, 1.0568031704095113, 21.466314398943197]|6|6|0|1.0
2725|207936.0|age of empires iii becomes empires age of discovery the deluxe edition 24 stretch goals achieved and 241958 pledged|Tabletop Games|Tabletop Games|usd|25000.0|Phoenix, AZ|1527|[98, 10, 495, 486, 358, 20, 0, 0]|[59.0, 81.0, 99.0, 100.0, 101.0, 110.0, 1000.0, 5000.0]|age of empires iii is reborn as empires age of discovery|/projects/2002188924/age-of-empires-iii-is-reborn-as-empires-age-of-dis|1.0|207936.0|25000.0|831.744|high|2|low|0|2002188924|Eagle Games|USA|2015-02-13|2015-03-11|25|0|6|0|0|1|2|59.0|5000.0|818.75|100.5|183.38|59.0|0|[6.680299931833675, 0.6816632583503749, 33.74233128834356, 33.12883435582822, 24.403544648943424, 1.3633265167007498, 0.0, 0.0]|8|6|0|0.842105263158
2726|117178.0|the 50dollar follow focus gives you precise repeatable control over your lenses built to last and a joy to use|Product Design|Product Design|usd|10000.0|Bozeman, MT|1527|[13, 16, 558, 22, 767, 3, 129, 4]|[10.0, 60.0, 60.0, 75.0, 75.0, 150.0, 150.0, 500.0]|50dollar follow focus|/projects/2120229387/50-dollar-follow-focus|1.0|117178.0|10000.0|1171.78|medium|1|low|0|2120229387|Wiley Davis|USA|2012-01-23|2012-02-13|21|1|6|1|0|0|0|10.0|500.0|135.0|75.0|189.0|19.0|0|[0.8597883597883598, 1.0582010582010581, 36.904761904761905, 1.455026455026455, 50.727513227513235, 0.1984126984126984, 8.531746031746032, 0.26455026455026454]|8|8|0|0.95
2727|94294.0|mythica is an epic fantasy following the exploits of marek a slave girl destined to be a great wizard and her team of adventurers|Fantasy|Documentary|usd|75000.0|Provo, UT|1527|[50, 327, 250, 113, 159, 26, 22, 95, 28, 38, 52, 15, 33, 25, 47, 58, 19, 18, 29, 24, 21, 23, 4, 13, 9, 1, 8, 2, 2, 1]|[1.0, 15.0, 20.0, 28.0, 30.0, 31.0, 35.0, 38.0, 40.0, 41.0, 45.0, 48.0, 50.0, 58.0, 59.0, 60.0, 61.0, 80.0, 90.0, 100.0, 101.0, 150.0, 200.0, 240.0, 250.0, 800.0, 1000.0, 2500.0, 5000.0, 10000.0]|mythica a quest for heroes  starring kevin sorbo|/projects/arrowstorm/mythica-a-quest-for-heroes-starring-kevin-sorbo|1.0|94294.0|75000.0|125.725333333|dreaming|3|medium|1|arrowstorm|Arrowstorm Entertainment|USA|2014-04-18|2014-05-19|31|13|12|0|0|2|4|1.0|10000.0|705.7|59.5|50.4|24.5|0|[3.3068783068783065, 21.626984126984127, 16.534391534391535, 7.473544973544974, 10.515873015873016, 1.7195767195767195, 1.455026455026455, 6.283068783068783, 1.8518518518518516, 2.513227513227513, 3.439153439153439, 0.992063492063492, 2.1825396825396823, 1.6534391534391533, 3.1084656084656084, 3.835978835978836, 1.2566137566137565, 1.1904761904761905, 1.917989417989418, 1.5873015873015872, 1.3888888888888888, 1.5211640211640212, 0.26455026455026454, 0.8597883597883598, 0.5952380952380952, 0.06613756613756613, 0.5291005291005291, 0.13227513227513227, 0.13227513227513227, 0.06613756613756613]|30|30|0|0.916666666667
2728|76525.0|the award winning biofeedback horror adventure game is back thanks to your support nevermind will be coming to windows mac xbox one oculus rift and maybe more soon httpstoresteampoweredcomapp342260|Video Games|Video Games|usd|75000.0|Los Angeles, CA|1526|[130, 932, 185, 67, 126, 14, 6, 5]|[5.0, 20.0, 40.0, 100.0, 100.0, 250.0, 400.0, 750.0]|nevermind biofeedback horror game|/projects/reynoldsphobia/nevermind-biofeedback-horror-game|1.0|76525.0|75000.0|102.033333333|dreaming|3|medium|1|reynoldsphobia|Erin Reynolds|USA|2014-10-08|2014-11-03|25|3|3|1|1|0|0|5.0|750.0|208.13|100.0|183.13|96.5|0|[8.873720136518772, 63.61774744027304, 12.627986348122866, 4.573378839590444, 8.600682593856655, 0.955631399317406, 0.40955631399317405, 0.3412969283276451]|8|8|0|0.965517241379
2729|87868.0|shinobigami is an original japanese storyfocused tabletop rpg of drama action tactics and frenemies set in a modern ninja cold war|Tabletop Games|Tabletop Games|usd|14000.0|Tokyo, Japan|1526|[12, 130, 176, 69, 298, 69, 405, 7, 253, 87]|[5.0, 12.0, 22.0, 24.0, 39.0, 44.0, 59.0, 65.0, 79.0, 110.0]|shinobigami  modern ninja battle tabletop rpg from japan|/projects/diamondsutra/shinobigami-modern-ninja-battle-tabletop-rpg-from|1.0|87868.0|14000.0|627.628571429|medium|1|low|0|diamondsutra|Andy Kitkowski|Japan|2015-11-07|2015-12-15|38|6|4|0|0|0|0|5.0|110.0|45.9|41.5|150.6|108.5|0|[0.796812749003984, 8.632138114209829, 11.686586985391765, 4.581673306772909, 19.787516600265604, 4.581673306772909, 26.89243027888446, 0.46480743691899074, 16.79946879150066, 5.776892430278884]|10|10|0|1.0
2730|499168.0|xmachiness lorei uno and lorei duo 3d printer brings you large print volumes fast speeds and quality prints along with unparalleled modularity|3D Printing|Technology|usd|45000.0|Washington, DC|1525|[47, 2, 60, 148, 75, 50, 35, 123, 150, 8, 174, 50, 95, 21, 125, 123, 50, 120, 52]|[2.0, 25.0, 189.0, 199.0, 199.0, 249.0, 269.0, 289.0, 299.0, 299.0, 299.0, 339.0, 339.0, 339.0, 349.0, 479.0, 550.0, 550.0, 550.0]|xmachines introduces lorei uno and lorei duo|/projects/xmachines/genesis-surpassing-every-expectation-but-your-budg|1.0|499168.0|45000.0|1109.26222222|high|2|medium|1|xmachines|XMachines LLC|USA|2015-04-01|2015-05-09|38|2|4|10|3|0|0|2.0|550.0|305.95|299.0|79.37|60.0|0|[3.116710875331565, 0.1326259946949602, 3.978779840848806, 9.814323607427056, 4.973474801061008, 3.3156498673740056, 2.320954907161804, 8.156498673740053, 9.946949602122016, 0.5305039787798408, 11.538461538461538, 3.3156498673740056, 6.299734748010611, 1.3925729442970822, 8.289124668435013, 8.156498673740053, 3.3156498673740056, 7.957559681697612, 3.4482758620689653]|19|19|0|0.909090909091
2731|150160.0|french press but better designed to bring out more flavors in your coffee in less time with an easier cleanup life just got better|Product Design|Product Design|usd|25000.0|Los Angeles, CA|1525|[12, 24, 100, 609, 343, 100, 53, 208, 2, 10, 22, 15, 1, 4, 2]|[5.0, 25.0, 39.0, 59.0, 69.0, 78.0, 99.0, 118.0, 138.0, 224.0, 234.0, 299.0, 414.0, 588.0, 1176.0]|simpli press coffee  clean smooth no mess|/projects/simplijenni/simplipress|1.0|150160.0|25000.0|600.64|high|2|low|0|simplijenni|simpli press coffee|USA|2016-05-18|2016-06-19|31|3|8|2|1|0|1|5.0|1176.0|237.67|118.0|100.33|22.0|0|[0.7973421926910298, 1.5946843853820596, 6.64451827242525, 40.46511627906977, 22.790697674418606, 6.64451827242525, 3.5215946843853816, 13.820598006644518, 0.132890365448505, 0.6644518272425249, 1.4617940199335548, 0.9966777408637874, 0.0664451827242525, 0.26578073089701, 0.132890365448505]|15|15|0|0.916666666667
2732|281319.0|designed by a nasa scientist this vest burns up to a pound of fat per week 500 caloriesday using comfortable mild cold exposure|Wearables|Wearables|usd|13500.0|Los Angeles, CA|1524|[5, 7, 12, 100, 100, 99, 100, 100, 210, 588, 25, 25, 107, 14, 6]|[10.0, 25.0, 50.0, 100.0, 100.0, 110.0, 125.0, 130.0, 135.0, 150.0, 200.0, 250.0, 290.0, 399.0, 499.0]|the cold shoulder calorie burning vest|/projects/969324769/the-cold-shoulder-calorie-burning-vest|1.0|281319.0|13500.0|2083.84444444|medium|1|low|0|969324769|Dr. Wayne B. Hayes|USA|2015-01-13|2015-02-12|30|3|9|3|0|0|0|10.0|499.0|171.53|130.0|99.87|99.0|0|[0.33377837116154874, 0.46728971962616817, 0.801068090787717, 6.675567423230974, 6.675567423230974, 6.608811748998665, 6.675567423230974, 6.675567423230974, 14.018691588785046, 39.25233644859813, 1.6688918558077435, 1.6688918558077435, 7.142857142857142, 0.9345794392523363, 0.4005340453938585]|15|15|0|0.95652173913
2733|109827.0|a beautiful hardcover book chronicling the commodore amiga years first hand interviews inspiring stories and lots of laughs|Nonfiction|Documentary|cad|15000.0|Winnipeg, Canada|1523|[1, 93, 631, 38, 163, 62, 29, 123, 140, 64, 102, 47, 2, 8, 8, 5, 1]|[4.0, 18.0, 32.0, 34.0, 41.0, 47.0, 49.0, 57.0, 63.0, 81.0, 88.0, 118.0, 304.0, 325.0, 325.0, 325.0, 365.0]|commodore the amiga years book|/projects/1462758959/commodore-the-amiga-years-book|0.75|82370.25|11250.0|732.18|medium|1|low|0|1462758959|Brian Bagnall|Canada|2015-06-15|2015-07-15|30|9|7|1|0|0|0|4.0|273.75|100.41|47.25|89.24|47.0|0|[0.06591957811470006, 6.130520764667106, 41.59525379037574, 2.5049439683586026, 10.74489123269611, 4.0870138431114045, 1.911667765326302, 8.108108108108109, 9.22874093605801, 4.218852999340804, 6.723796967699407, 3.0982201713909028, 0.13183915622940012, 0.5273566249176005, 0.5273566249176005, 0.3295978905735003, 0.06591957811470006]|17|17|0|1.0
2734|126873.0|more than a minimalist wallet the redesigned wallet system constructed from aluminum titanium and carbon fiber|Product Design|Product Design|usd|14000.0|Agoura Hills, CA|1523|[150, 35, 250, 173, 18, 90, 4, 175, 154, 144, 43, 49, 224]|[38.0, 45.0, 50.0, 58.0, 58.0, 72.0, 82.0, 85.0, 95.0, 100.0, 105.0, 105.0, 105.0]|the ridge wallet 20|/projects/124039987/the-ridge-wallet-20|1.0|126873.0|14000.0|906.235714286|medium|1|low|0|124039987|Daniel Kane|USA|2013-08-31|2013-10-18|48|3|10|0|0|0|0|38.0|105.0|76.77|82.0|116.08|144.0|0|[9.940357852882704, 2.319416832339298, 16.56726308813784, 11.464546056991386, 1.1928429423459244, 5.964214711729622, 0.26507620941020543, 11.597084161696488, 10.205434062292909, 9.542743538767395, 2.8495692511597084, 3.2471835652750163, 14.844267726971506]|13|13|0|0.9375
